OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data
13637,06,073,021000,4,060730210004,Block Group 4,G5030,S,68365937,1495798,+33.2474898,-116.3290841,0.4093535335578495,0.006759475984968985,15000US060730210004
13638,06,073,016807,2,060730168072,Block Group 2,G5030,S,2347200,0,+32.8406515,-116.9236568,0.07014106524123957,0.00022606821950426807,15000US060730168072
13639,06,101,050504,3,061010505043,Block Group 3,G5030,S,1034034,0,+39.1080978,-121.6496613,0.041963661874250685,0.00010768468460991456,15000US061010505043
13640,06,101,050503,2,061010505032,Block Group 2,G5030,S,554860,0,+39.1240402,-121.6480538,0.03334168111524631,5.7796442869033316e-5,15000US061010505032
13641,06,101,050702,1,061010507021,Block Group 1,G5030,S,1103194,0,+39.2676557,-121.6640114,0.06681170397702328,0.00011514447370247244,15000US061010507021
13642,06,073,002601,3,060730026013,Block Group 3,G5030,S,251658,0,+32.7430655,-117.0944717,0.019840626360754506,2.4212172203988033e-5,15000US060730026013
13643,06,073,002602,3,060730026023,Block Group 3,G5030,S,258144,0,+32.7325627,-117.0987890,0.019711153512066117,2.483328153051545e-5,15000US060730026023
13644,06,073,002711,1,060730027111,Block Group 1,G5030,S,969550,68328,+32.7392472,-117.0716346,0.04808719844526947,9.984926954705434e-5,15000US060730027111
13645,06,037,108101,1,060371081011,Block Group 1,G5030,S,1128633,0,+34.2793058,-118.5416524,0.04421107508479638,0.0001104949515730332,15000US060371081011
13646,06,037,120400,4,060371204004,Block Group 4,G5030,S,435806,0,+34.2187936,-118.4322504,0.02685767627520851,4.263593231988487e-5,15000US060371204004
13647,06,037,186403,2,060371864032,Block Group 2,G5030,S,355223,0,+34.1104752,-118.2404088,0.025868255908256855,3.470859711552289e-5,15000US060371864032
13648,06,037,186404,2,060371864042,Block Group 2,G5030,S,178842,0,+34.1085370,-118.2361155,0.02112004420939664,1.7474107076700126e-5,15000US060371864042
13649,06,037,188201,2,060371882012,Block Group 2,G5030,S,238979,0,+34.1098536,-118.2670379,0.021184095823547303,2.3350293847580442e-5,15000US060371882012
13650,06,037,188202,1,060371882021,Block Group 1,G5030,S,181531,0,+34.1159501,-118.2757593,0.02487979701302867,1.7738489284731544e-5,15000US060371882021
13651,06,037,189201,1,060371892011,Block Group 1,G5030,S,162863,0,+34.1035774,-118.2983528,0.01602911324465614,1.5911867105189253e-5,15000US060371892011
13652,06,037,189902,1,060371899021,Block Group 1,G5030,S,126454,0,+34.0961868,-118.3500338,0.014067286300530626,1.2353691653796326e-5,15000US060371899021
13653,06,037,189904,1,060371899041,Block Group 1,G5030,S,159602,0,+34.0997191,-118.3467929,0.016005200422021706,1.559261949931513e-5,15000US060371899041
13654,06,037,189905,1,060371899051,Block Group 1,G5030,S,111927,0,+34.1019307,-118.3522801,0.015183204435065115,1.0935214284429513e-5,15000US060371899051
13655,06,095,252501,1,060952525011,Block Group 1,G5030,S,430686,0,+38.2537484,-122.0366785,0.027611065192848512,4.4328217909373556e-5,15000US060952525011
13656,06,037,190201,1,060371902011,Block Group 1,G5030,S,148906,0,+34.1027063,-118.3299029,0.017488419456537,1.45482445113316e-5,15000US060371902011
13657,06,037,190202,1,060371902021,Block Group 1,G5030,S,69376,0,+34.1041004,-118.3364994,0.011191858567880141,6.778185887735954e-6,15000US060371902021
13658,06,037,190402,1,060371904021,Block Group 1,G5030,S,157146,0,+34.1035491,-118.3071514,0.015776114447924733,1.5353308407454977e-5,15000US060371904021
13659,06,037,190801,2,060371908012,Block Group 2,G5030,S,162174,0,+34.0961915,-118.3244653,0.015988186563113817,1.5843202044767754e-5,15000US060371908012
13660,06,037,190802,3,060371908023,Block Group 3,G5030,S,82789,0,+34.0925476,-118.3277473,0.011713092838634188,8.087676858552317e-6,15000US060371908023
13661,06,037,192001,1,060371920011,Block Group 1,G5030,S,122935,0,+34.0873583,-118.3504198,0.015548275344878792,1.200870094110485e-5,15000US060371920011
13662,06,037,192002,2,060371920022,Block Group 2,G5030,S,226647,0,+34.0844832,-118.3553053,0.01897629613982434,2.2138780168519764e-5,15000US060371920022
13663,06,037,194102,3,060371941023,Block Group 3,G5030,S,1157244,0,+34.1244124,-118.3684091,0.07280925402387786,0.00011309180199238916,15000US060371941023
13664,06,037,194401,1,060371944011,Block Group 1,G5030,S,302202,0,+34.0828352,-118.3641653,0.02169839364580661,2.9518493057036356e-5,15000US060371944011
13665,06,037,194401,2,060371944012,Block Group 2,G5030,S,163556,0,+34.0870344,-118.3643320,0.01826027346977815,1.5976514349691362e-5,15000US060371944012
13666,06,037,194402,3,060371944023,Block Group 3,G5030,S,238770,0,+34.0835990,-118.3686060,0.020574035159979104,2.3322660225756388e-5,15000US060371944023
13667,06,037,241201,3,060372412013,Block Group 3,G5030,S,124545,0,+33.9398710,-118.2815782,0.01734240159468165,1.2145149103932031e-5,15000US060372412013
13668,06,037,241202,3,060372412023,Block Group 3,G5030,S,207275,0,+33.9346879,-118.2811983,0.019904516644137827,2.0211542081693864e-5,15000US060372412023
13669,06,037,262400,2,060372624002,Block Group 2,G5030,S,9292275,0,+34.0985391,-118.5097116,0.17611934996811307,0.0009078157784823778,15000US060372624002
13670,06,037,262501,3,060372625013,Block Group 3,G5030,S,1113725,3278,+34.0516754,-118.5215107,0.07080733551219104,0.00010906689038828037,15000US060372625013
13671,06,037,265201,2,060372652012,Block Group 2,G5030,S,61001,0,+34.0649699,-118.4393346,0.009912542217746734,5.957236409283778e-6,15000US060372652012
13672,06,037,265202,1,060372652021,Block Group 1,G5030,S,60996,0,+34.0629884,-118.4430400,0.01175852637122552,5.956596965466334e-6,15000US060372652021
13673,06,037,265202,2,060372652022,Block Group 2,G5030,S,97569,0,+34.0630346,-118.4357209,0.013204501446986351,9.528161040741009e-6,15000US060372652022
13674,06,037,265202,4,060372652024,Block Group 4,G5030,S,212471,0,+34.0616902,-118.4394135,0.02197197551940213,2.074877845550761e-5,15000US060372652024
13675,06,073,016804,4,060730168044,Block Group 4,G5030,S,585370,93701,+32.8586622,-116.9189331,0.03865772021253592,6.541643389935816e-5,15000US060730168044
13676,06,037,265602,2,060372656022,Block Group 2,G5030,S,196344,0,+34.0592766,-118.4360693,0.019402677096790284,1.9173243916617475e-5,15000US060372656022
13677,06,037,267404,1,060372674041,Block Group 1,G5030,S,284447,0,+34.0456314,-118.4605333,0.022140372959587443,2.777209325370335e-5,15000US060372674041
13678,06,037,267901,1,060372679011,Block Group 1,G5030,S,966518,0,+34.0567416,-118.4144905,0.047198988649354436,9.437909173855055e-5,15000US060372679011
13679,06,037,267901,2,060372679012,Block Group 2,G5030,S,153110,0,+34.0546533,-118.4088266,0.023387800500979036,1.4950540249502196e-5,15000US060372679012
13680,06,037,275500,3,060372755003,Block Group 3,G5030,S,163304,12947,+33.9895679,-118.4149740,0.01730349242565326,1.7197197232091846e-5,15000US060372755003
13681,06,037,407602,1,060374076021,Block Group 1,G5030,S,363358,841,+34.0323937,-117.9468466,0.027584359776943613,3.555332491725193e-5,15000US060374076021
13682,06,037,109800,3,060371098003,Block Group 3,G5030,S,356497,0,+34.2542755,-118.4883192,0.026522647977790345,3.489138936949412e-5,15000US060371098003
13683,06,037,191902,2,060371919022,Block Group 2,G5030,S,420609,0,+34.0838402,-118.3366177,0.02672940267825762,4.108474680810388e-5,15000US060371919022
13684,06,037,190401,2,060371904012,Block Group 2,G5030,S,54685,0,+34.1035737,-118.3012809,0.010211177282886797,5.342789352277218e-6,15000US060371904012
13685,06,037,553504,3,060375535043,Block Group 3,G5030,S,245169,0,+33.9090957,-118.1567529,0.02334027671305182,2.3899625776117935e-5,15000US060375535043
13686,06,037,262301,1,060372623011,Block Group 1,G5030,S,13055739,1359,+34.0925404,-118.4910639,0.21937065457242527,0.0012757034628560267,15000US060372623011
13687,06,037,104822,1,060371048221,Block Group 1,G5030,S,604352,0,+34.2458703,-118.4209447,0.041567176465329383,5.914394464859046e-5,15000US060371048221
13688,06,037,207502,1,060372075021,Block Group 1,G5030,S,418374,0,+34.0527070,-118.2530840,0.02804335921419291,4.0851943406559435e-5,15000US060372075021
13689,06,037,234502,3,060372345023,Block Group 3,G5030,S,263338,0,+34.0018744,-118.3282051,0.021986231403780684,2.569824594545674e-5,15000US060372345023
13690,06,037,102107,1,060371021071,Block Group 1,G5030,S,8301188,13753,+34.2409046,-118.3395185,0.1387455612153075,0.0008137164912471886,15000US060371021071
13691,06,037,104203,2,060371042032,Block Group 2,G5030,S,353989,0,+34.2805470,-118.4131306,0.024929895897120333,3.465672776594399e-5,15000US060371042032
13692,06,037,535001,2,060375350012,Block Group 2,G5030,S,64501,0,+33.9732766,-118.2509207,0.010193996531978531,6.292421809250841e-6,15000US060375350012
13693,06,037,604002,1,060376040021,Block Group 1,G5030,S,190111,0,+33.8783972,-118.3549793,0.01754615845972787,1.8525830705354886e-5,15000US060376040021
13694,06,037,620522,1,060376205221,Block Group 1,G5030,S,209910,0,+33.8742460,-118.3763463,0.020235581854293062,2.0454393213401473e-5,15000US060376205221
13695,06,037,573601,3,060375736013,Block Group 3,G5030,S,304950,0,+33.8205168,-118.1295577,0.024217291329051895,2.969684971135675e-5,15000US060375736013
13696,06,037,296902,1,060372969021,Block Group 1,G5030,S,185370,0,+33.7337796,-118.2912400,0.01869713936687143,1.8033989697803672e-5,15000US060372969021
13697,06,037,106407,2,060371064072,Block Group 2,G5030,S,143500,0,+34.3112356,-118.4358101,0.015341173390822069,1.4054056883007735e-5,15000US060371064072
13698,06,073,016806,1,060730168061,Block Group 1,G5030,S,823856,0,+32.8320855,-116.9287865,0.04093796369920728,7.934152207185258e-5,15000US060730168061
13699,06,073,016806,3,060730168063,Block Group 3,G5030,S,430736,0,+32.8224809,-116.9273490,0.033985735469222726,4.1477562884490466e-5,15000US060730168063
13700,06,037,572201,1,060375722011,Block Group 1,G5030,S,348734,0,+33.8139737,-118.1885341,0.026124529885043418,3.3958164824972785e-5,15000US060375722011
13701,06,037,572201,4,060375722014,Block Group 4,G5030,S,440144,20731,+33.8143690,-118.1996826,0.04565053648147588,4.4877833103893974e-5,15000US060375722014
13702,06,037,573601,2,060375736012,Block Group 2,G5030,S,253306,0,+33.8236432,-118.1295509,0.02307151752016448,2.4668615775240804e-5,15000US060375736012
13703,06,037,108201,1,060371082011,Block Group 1,G5030,S,862391,0,+34.2943668,-118.5596922,0.05639883151404952,8.444425034758508e-5,15000US060371082011
13704,06,037,108201,2,060371082012,Block Group 2,G5030,S,1942723,0,+34.2835325,-118.5662499,0.07837367410846977,0.0001902049408499364,15000US060371082012
13705,06,037,109601,3,060371096013,Block Group 3,G5030,S,777456,23081,+34.2632393,-118.4448350,0.06649437435927939,7.835616170029736e-5,15000US060371096013
13706,06,037,111201,3,060371112013,Block Group 3,G5030,S,664146,0,+34.2750532,-118.5209595,0.03496409699037414,6.501784576847487e-5,15000US060371112013
13707,06,037,113102,1,060371131021,Block Group 1,G5030,S,1974380,0,+34.2654325,-118.5634148,0.05888024625887835,0.00019326342687414809,15000US060371131021
13708,06,037,207301,1,060372073011,Block Group 1,G5030,S,25138,0,+34.0455853,-118.2521649,0.006463119553140818,2.454392380058605e-6,15000US060372073011
13709,06,037,502802,2,060375028022,Block Group 2,G5030,S,2718715,4442,+33.9269736,-118.0625968,0.0879309735383163,0.00026552319319670455,15000US060375028022
13710,06,037,108103,2,060371081032,Block Group 2,G5030,S,1205963,0,+34.2876354,-118.5464669,0.0678412325610655,0.00011807727247276358,15000US060371081032
13711,06,037,113233,3,060371132333,Block Group 3,G5030,S,681386,0,+34.2295586,-118.6014748,0.046591624752034724,6.667007335362548e-5,15000US060371132333
13712,06,037,431300,1,060374313001,Block Group 1,G5030,S,374134,0,+34.1214704,-118.0069483,0.026231891019673804,3.656089097470201e-5,15000US060374313001
13713,06,037,300301,2,060373003012,Block Group 2,G5030,S,417107,2721,+34.2445541,-118.2626252,0.031131504592292723,4.108572344699283e-5,15000US060373003012
13714,06,037,300301,3,060373003013,Block Group 3,G5030,S,482411,0,+34.2379147,-118.2562555,0.029745450474714732,4.720596936320355e-5,15000US060373003013
13715,06,037,300301,4,060373003014,Block Group 4,G5030,S,267621,0,+34.2447611,-118.2577244,0.025013846984212093,2.6190085557430544e-5,15000US060373003014
13716,06,037,300301,6,060373003016,Block Group 6,G5030,S,343666,0,+34.2347296,-118.2507160,0.026471575887092196,3.3627846469398455e-5,15000US060373003016
13717,06,037,300600,3,060373006003,Block Group 3,G5030,S,396604,0,+34.2145765,-118.2400610,0.03265450177714247,3.879882511524835e-5,15000US060373006003
13718,06,037,300701,3,060373007013,Block Group 3,G5030,S,525719,7383,+34.1778002,-118.2310417,0.037353261480284755,5.2129654476902966e-5,15000US060373007013
13719,06,073,003304,1,060730033041,Block Group 1,G5030,S,221763,0,+32.7059566,-117.0932116,0.02268732761729581,2.132728900905614e-5,15000US060730033041
13720,06,073,017054,3,060730170543,Block Group 3,G5030,S,931881,0,+32.9817495,-117.0341763,0.06768176902026232,8.989384852433993e-5,15000US060730170543
13721,06,073,017054,4,060730170544,Block Group 4,G5030,S,4816257,0,+32.9925471,-117.0467712,0.1334177417524441,0.0004646547546412236,15000US060730170544
13722,06,073,000400,3,060730004003,Block Group 3,G5030,S,429433,0,+32.7542669,-117.1662252,0.031112577901723656,4.132108904189978e-5,15000US060730004003
13723,06,073,002001,2,060730020012,Block Group 2,G5030,S,1733814,0,+32.7716456,-117.1043921,0.10393721683003744,0.00016686335972349533,15000US060730020012
13724,06,005,000500,1,060050005001,Block Group 1,G5030,S,26968637,135304,+38.3587645,-120.7180571,0.4137274547087291,0.0027936492304600088,15000US060050005001
13725,06,005,000401,2,060050004012,Block Group 2,G5030,S,2927614,7718,+38.3612143,-120.7786267,0.09551826404084846,0.00030255984400464665,15000US060050004012
13726,06,005,000200,5,060050002005,Block Group 5,G5030,S,45933448,57830,+38.4449002,-120.8796703,0.4306336671743885,0.004745880810146934,15000US060050002005
13727,06,005,000401,4,060050004014,Block Group 4,G5030,S,12162181,12008,+38.3865271,-120.7670099,0.18930230666773068,0.001255207093926385,15000US060050004014
13728,06,005,000402,4,060050004024,Block Group 4,G5030,S,9835027,0,+38.3933638,-120.6596654,0.12556968359343582,0.0010141880772448768,15000US060050004024
13729,06,005,000303,2,060050003032,Block Group 2,G5030,S,71660462,559020,+38.3461475,-120.9794860,0.38063281337637084,0.007441665636261379,15000US060050003032
13730,06,005,000101,1,060050001011,Block Group 1,G5030,S,31310421,0,+38.4818483,-120.5667526,0.3810160216876603,0.0032326256080454792,15000US060050001011
13731,06,005,000500,3,060050005003,Block Group 3,G5030,S,55315028,4671639,+38.3082188,-120.7734789,0.43269299965453983,0.006178733081193747,15000US060050005003
13732,06,005,000200,2,060050002002,Block Group 2,G5030,S,62127015,99659,+38.4294717,-120.7479840,0.6154505787506155,0.0064203544567993185,15000US060050002002
13733,06,005,000401,3,060050004013,Block Group 3,G5030,S,10691038,0,+38.3975878,-120.7728017,0.23651178061803724,0.0011025233721207246,15000US060050004013
13734,06,005,000402,2,060050004022,Block Group 2,G5030,S,12261096,0,+38.4219783,-120.6497195,0.2080570083922937,0.0012648565479339454,15000US060050004022
13735,06,005,000402,3,060050004023,Block Group 3,G5030,S,22164085,27768,+38.3840470,-120.7156310,0.2653492133381316,0.002288093665176176,15000US060050004023
13736,06,005,000200,1,060050002001,Block Group 1,G5030,S,70514122,0,+38.5248551,-120.7918358,0.47748801077853537,0.007284465382837128,15000US060050002001
13737,06,005,000200,4,060050002004,Block Group 4,G5030,S,76473368,32811,+38.4646106,-120.7547541,0.5332033555249033,0.007897369507674586,15000US060050002004
13738,06,005,000401,1,060050004011,Block Group 1,G5030,S,16617654,0,+38.4185539,-120.6990335,0.22816242471784548,0.0017142004214148483,15000US060050004011
13739,06,075,025702,3,060750257023,Block Group 3,G5030,S,154198,0,+37.7264724,-122.4080454,0.01650631992649166,1.575884014672952e-5,15000US060750257023
13740,06,005,000500,2,060050005002,Block Group 2,G5030,S,26146016,0,+38.3370281,-120.7129987,0.2567358564385037,0.0026941144627419178,15000US060050005002
13741,06,005,000402,1,060050004021,Block Group 1,G5030,S,28969176,0,+38.3929622,-120.6195079,0.4977838145460725,0.002987286762562543,15000US060050004021
13742,06,005,000200,3,060050002003,Block Group 3,G5030,S,68041555,0,+38.4971997,-120.6480046,0.7364568298061744,0.007026381086438693,15000US060050002003
13743,06,005,000101,3,060050001013,Block Group 3,G5030,S,4820949,0,+38.4437970,-120.5494769,0.1254803828973099,0.0004974778695596091,15000US060050001013
13744,06,075,031201,3,060750312013,Block Group 3,G5030,S,92082,0,+37.7233742,-122.4608017,0.012451671743225782,9.410301480397353e-6,15000US060750312013
13745,06,075,031301,2,060750313012,Block Group 2,G5030,S,184463,0,+37.7180657,-122.4697241,0.019187959032799597,1.8849896127317478e-5,15000US060750313012
13746,06,075,032601,1,060750326011,Block Group 1,G5030,S,141791,0,+37.7643590,-122.4809405,0.018893594414726527,1.4498436903982369e-5,15000US060750326011
13747,06,075,032602,2,060750326022,Block Group 2,G5030,S,137481,0,+37.7587336,-122.4805420,0.01878500049836935,1.4056517250810516e-5,15000US060750326022
13748,06,037,277200,2,060372772002,Block Group 2,G5030,S,661710,0,+33.9505840,-118.3817476,0.04460122052410966,6.45356787562484e-5,15000US060372772002
13749,06,017,030602,5,060170306025,Block Group 5,G5030,S,26612374,8709,+38.8048835,-120.8321562,0.34197906411542456,0.0027607515239201005,15000US060170306025
13750,06,017,031502,2,060170315022,Block Group 2,G5030,S,13278378,32562,+38.7012745,-120.7912088,0.24792464545086884,0.0013783068126595871,15000US060170315022
13751,06,017,031100,2,060170311002,Block Group 2,G5030,S,2705522,0,+38.7434457,-120.8079741,0.07739010253454472,0.0002803333493940074,15000US060170311002
13752,06,017,031000,3,060170310003,Block Group 3,G5030,S,4392522,0,+38.7414356,-120.8270302,0.12080842823159989,0.000455119738480371,15000US060170310003
13753,06,017,030402,5,060170304025,Block Group 5,G5030,S,5870761,0,+38.8898575,-120.0114907,0.10335833326693172,0.0006095326015486457,15000US060170304025
13754,06,017,030401,2,060170304012,Block Group 2,G5030,S,1093406,89807,+38.9253459,-120.0101555,0.07319428298420644,0.0001229067302941167,15000US060170304012
13755,06,017,031200,3,060170312003,Block Group 3,G5030,S,1416488,0,+38.7263917,-120.8139685,0.0979070674971661,0.00014673529629296073,15000US060170312003
13756,06,017,031406,2,060170314062,Block Group 2,G5030,S,13320946,0,+38.7128880,-120.6019721,0.23622158770741225,0.0013796741991139,15000US060170314062
13757,06,017,030810,1,060170308101,Block Group 1,G5030,S,1295824,148357,+38.6905334,-120.9961113,0.05937538229332906,0.00014952798465108302,15000US060170308101
13758,06,017,030505,1,060170305051,Block Group 1,G5030,S,48311142,367600,+38.7738705,-120.0111576,0.41396540793017167,0.0050464484778858475,15000US060170305051
13759,06,017,030902,2,060170309022,Block Group 2,G5030,S,12364621,96969,+38.7154460,-120.8642970,0.16798514084750002,0.00129071559362582,15000US060170309022
13760,06,017,030601,2,060170306012,Block Group 2,G5030,S,136131718,12399807,+38.8201819,-121.0377357,0.7900582940126262,0.01540608069909919,15000US060170306012
13761,06,017,030603,3,060170306033,Block Group 3,G5030,S,174145699,339056,+38.8596732,-120.7069786,0.6782033933085928,0.018107203668265615,15000US060170306033
13762,06,017,030602,2,060170306022,Block Group 2,G5030,S,51276572,85416,+38.9104598,-120.8800353,0.432905182773443,0.005334284388751859,15000US060170306022
13763,06,017,031406,1,060170314061,Block Group 1,G5030,S,11509845,0,+38.7047814,-120.6362729,0.24861368775189216,0.0011919623120442543,15000US060170314061
13764,06,017,031503,2,060170315032,Block Group 2,G5030,S,81492291,24031,+38.6088650,-120.8908640,0.5341321384975387,0.008428512437786983,15000US060170315032
13765,06,017,030804,2,060170308042,Block Group 2,G5030,S,6906234,22727,+38.6452594,-120.9292522,0.17893882869838662,0.0007170042651831501,15000US060170308042
13766,06,017,030601,1,060170306011,Block Group 1,G5030,S,28549428,35559,+38.9126937,-120.9721311,0.33865221010961644,0.0029687948865703933,15000US060170306011
13767,06,037,800332,3,060378003323,Block Group 3,G5030,S,966522,0,+34.1648313,-118.7792825,0.060349986222961234,9.44965936381256e-5,15000US060378003323
13768,06,037,900507,1,060379005071,Block Group 1,G5030,S,2217178,735,+34.6736040,-118.0836481,0.07185020281082727,0.00021815375547796188,15000US060379005071
13769,06,037,900508,1,060379005081,Block Group 1,G5030,S,3977434,11929,+34.6789749,-118.0722210,0.07956505036870426,0.00039240544160028533,15000US060379005081
13770,06,037,900605,3,060379006053,Block Group 3,G5030,S,1316753,0,+34.7042326,-118.0904045,0.04694839278159273,0.0001295584274595181,15000US060379006053
13771,06,037,900609,2,060379006092,Block Group 2,G5030,S,666982,0,+34.6932331,-118.0992200,0.0325352057336625,6.561768755603616e-5,15000US060379006092
13772,06,037,900704,2,060379007042,Block Group 2,G5030,S,4602414,6357,+34.6528581,-118.1345977,0.09373398754884801,0.000453221436832589,15000US060379007042
13773,06,037,901008,1,060379010081,Block Group 1,G5030,S,2085455,0,+34.6966425,-118.1768157,0.05766056822829576,0.00020517511498284035,15000US060379010081
13774,06,037,901008,2,060379010082,Block Group 2,G5030,S,597021,0,+34.6966413,-118.1678073,0.037118147532934465,5.873703667570034e-5,15000US060379010082
13775,06,037,901009,2,060379010092,Block Group 2,G5030,S,500030,0,+34.6852017,-118.1693812,0.03326752029277471,4.918822868781085e-5,15000US060379010092
13776,06,037,901009,3,060379010093,Block Group 3,G5030,S,825193,0,+34.6860977,-118.1779025,0.04227036179986944,8.1175150690165e-5,15000US060379010093
13777,06,037,551102,3,060375511023,Block Group 3,G5030,S,307267,0,+33.9260366,-118.1210804,0.024520850785193917,2.995899719485826e-5,15000US060375511023
13778,06,037,551401,1,060375514011,Block Group 1,G5030,S,379926,0,+33.9456719,-118.1546117,0.027479440385602932,3.70515709877451e-5,15000US060375514011
13779,06,073,017014,1,060730170141,Block Group 1,G5030,S,1201587,0,+33.0183582,-117.0716919,0.06299179206460305,0.00011595775056664264,15000US060730170141
13780,06,073,007702,4,060730077024,Block Group 4,G5030,S,105419,0,+32.7915555,-117.2373896,0.01460454803136523,1.0147895297213459e-5,15000US060730077024
13781,06,073,008006,5,060730080065,Block Group 5,G5030,S,221089,0,+32.8100860,-117.2528027,0.018875468622058623,2.128695843468508e-5,15000US060730080065
13782,06,095,251902,2,060952519022,Block Group 2,G5030,S,542962,0,+38.1485811,-122.2494852,0.030842558631515332,5.580489143920008e-5,15000US060952519022
13783,06,095,251902,3,060952519023,Block Group 3,G5030,S,556160,0,+38.1496402,-122.2410739,0.0311091771021272,5.7162419247608275e-5,15000US060952519023
13784,06,075,032801,3,060750328013,Block Group 3,G5030,S,235236,0,+37.7464979,-122.4823811,0.020348699114679403,2.4047498958408047e-5,15000US060750328013
13785,06,075,032901,2,060750329012,Block Group 2,G5030,S,168132,0,+37.7470841,-122.4902542,0.02211976023877664,1.718786558292489e-5,15000US060750329012
13786,06,075,032902,2,060750329022,Block Group 2,G5030,S,168412,0,+37.7526788,-122.4906492,0.02212548134630901,1.721754530312255e-5,15000US060750329022
13787,06,073,010011,2,060730100112,Block Group 2,G5030,S,360811,0,+32.5814690,-117.0574236,0.024122014473185842,3.4652318301022326e-5,15000US060730100112
13788,06,073,010012,1,060730100121,Block Group 1,G5030,S,220092,0,+32.5635363,-117.0596411,0.023490107749003886,2.1133387957531754e-5,15000US060730100121
13789,06,073,010013,1,060730100131,Block Group 1,G5030,S,491924,0,+32.5548216,-117.0447331,0.045644159118391606,4.7230595436125055e-5,15000US060730100131
13790,06,065,040203,1,060650402031,Block Group 1,G5030,S,462474,0,+33.9961671,-117.4112401,0.033353410378317544,4.51282759094787e-5,15000US060650402031
13791,06,065,040204,1,060650402041,Block Group 1,G5030,S,830758,0,+34.0018930,-117.3995375,0.04883450829024771,8.107082722084898e-5,15000US060650402041
13792,06,065,040204,2,060650402042,Block Group 2,G5030,S,546904,0,+33.9964413,-117.4004644,0.03202018300647802,5.3366967399244286e-5,15000US060650402042
13793,06,037,294200,2,060372942002,Block Group 2,G5030,S,320505,0,+33.7950339,-118.2674296,0.02542862452063517,3.120264872839769e-5,15000US060372942002
13794,06,037,402702,3,060374027023,Block Group 3,G5030,S,454177,0,+34.0611524,-117.7305413,0.032806546413745925,4.435196446208781e-5,15000US060374027023
13795,06,037,403902,2,060374039022,Block Group 2,G5030,S,336718,0,+34.1083941,-117.8682494,0.025163670565163523,3.289961823144798e-5,15000US060374039022
13796,06,017,031302,2,060170313022,Block Group 2,G5030,S,9049623,0,+38.7574317,-120.6297345,0.2421615630808313,0.0009378602088519996,15000US060170313022
13797,06,037,552002,2,060375520022,Block Group 2,G5030,S,120742,283,+33.9103849,-118.0875955,0.014863230286847823,1.1797942106612702e-5,15000US060375520022
13798,06,037,552301,1,060375523011,Block Group 1,G5030,S,501068,0,+33.9136164,-118.0688864,0.03433144613086074,4.8847524659587004e-5,15000US060375523011
13799,06,037,552301,2,060375523012,Block Group 2,G5030,S,528340,0,+33.9126988,-118.0606355,0.03052865300619711,5.1505959092241406e-5,15000US060375523012
13800,06,037,552301,3,060375523013,Block Group 3,G5030,S,219778,0,+33.9102858,-118.0657837,0.025099163359713895,2.142454315604583e-5,15000US060375523013
13801,06,037,552302,1,060375523021,Block Group 1,G5030,S,523854,0,+33.9068727,-118.0549146,0.033304168568850566,5.106502428378973e-5,15000US060375523021
13802,06,037,552302,2,060375523022,Block Group 2,G5030,S,161534,0,+33.9078146,-118.0624089,0.021490852567347608,1.5746457199835758e-5,15000US060375523022
13803,06,037,650901,1,060376509011,Block Group 1,G5030,S,969349,0,+33.8431439,-118.3230445,0.05955958573818478,9.44226581390743e-5,15000US060376509011
13804,06,037,650901,2,060376509012,Block Group 2,G5030,S,1167109,0,+33.8411031,-118.3158035,0.06395393658872625,0.00011368364110613056,15000US060376509012
13805,06,073,016809,3,060730168093,Block Group 3,G5030,S,1020504,0,+32.8351400,-116.8968405,0.06458156020542019,9.828313479927493e-5,15000US060730168093
13806,06,095,251902,4,060952519024,Block Group 4,G5030,S,619812,0,+38.1438156,-122.2410281,0.039992380346388495,6.369936471276012e-5,15000US060952519024
13807,06,095,251903,2,060952519032,Block Group 2,G5030,S,624653,0,+38.1483948,-122.2321152,0.03421956364506746,6.420092950619047e-5,15000US060952519032
13808,06,095,252000,1,060952520001,Block Group 1,G5030,S,562893,758002,+38.0446698,-122.1586441,0.05522577590737766,0.00013556741249162317,15000US060952520001
13809,06,037,480302,3,060374803023,Block Group 3,G5030,S,237708,0,+34.0986519,-118.1271838,0.02045422650232476,2.3222883165637412e-5,15000US060374803023
13810,06,037,481001,3,060374810013,Block Group 3,G5030,S,338521,0,+34.0826605,-118.1317958,0.023393144849245633,3.306591303390508e-5,15000US060374810013
13811,06,037,482301,1,060374823011,Block Group 1,G5030,S,141031,0,+34.0737503,-118.0899418,0.01812751785684363,1.3774360180057936e-5,15000US060374823011
13812,06,037,503201,3,060375032013,Block Group 3,G5030,S,321785,0,+33.9359471,-118.0263134,0.02730663718020273,3.1378012484626434e-5,15000US060375032013
13813,06,037,530901,3,060375309013,Block Group 3,G5030,S,138920,0,+34.0440831,-118.1863884,0.01938095259700187,1.3563323954303023e-5,15000US060375309013
13814,06,037,531101,4,060375311014,Block Group 4,G5030,S,200275,0,+34.0331580,-118.1877242,0.02470263402606152,1.9551350231565195e-5,15000US060375311014
13815,06,037,531302,5,060375313025,Block Group 5,G5030,S,153340,0,+34.0173653,-118.1837139,0.015907819654951257,1.4966523510474295e-5,15000US060375313025
